,Unnamed: 0,id_x,sentiment_idx,text_re,polarity_re,polarity_confidence_re,subjectivity_re,subjectivity_confidence_re,Unnamed: 0.1,Unnamed: 0.1.1,contributors,coordinates,coordinates\coordinates,coordinates\type,created_at,display_text_range,entities\hashtags,entities\media,entities\symbols,entities\urls,entities\user_mentions,extended_entities\media,extended_tweet\display_text_range,extended_tweet\entities\hashtags,extended_tweet\entities\media,extended_tweet\entities\symbols,extended_tweet\entities\urls,extended_tweet\entities\user_mentions,extended_tweet\extended_entities\media,extended_tweet\full_text,favorite_count,favorited,filter_level,geo,geo\coordinates,geo\type,id_y,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,matching_rules,place,place\bounding_box\coordinates,place\bounding_box\type,place\country,place\country_code,place\full_name,place\id,place\name,place\place_type,place\url,possibly_sensitive,quote_count,quoted_status\contributors,quoted_status\coordinates,quoted_status\created_at,quoted_status\display_text_range,quoted_status\entities\hashtags,quoted_status\entities\media,quoted_status\entities\symbols,quoted_status\entities\urls,quoted_status\entities\user_mentions,quoted_status\extended_entities\media,quoted_status\extended_tweet\display_text_range,quoted_status\extended_tweet\entities\hashtags,quoted_status\extended_tweet\entities\media,quoted_status\extended_tweet\entities\symbols,quoted_status\extended_tweet\entities\urls,quoted_status\extended_tweet\entities\user_mentions,quoted_status\extended_tweet\extended_entities\media,quoted_status\extended_tweet\full_text,quoted_status\favorite_count,quoted_status\favorited,quoted_status\filter_level,quoted_status\geo,quoted_status\id,quoted_status\id_str,quoted_status\in_reply_to_screen_name,quoted_status\in_reply_to_status_id,quoted_status\in_reply_to_status_id_str,quoted_status\in_reply_to_user_id,quoted_status\in_reply_to_user_id_str,quoted_status\is_quote_status,quoted_status\lang,quoted_status\place,quoted_status\place\bounding_box\coordinates,quoted_status\place\bounding_box\type,quoted_status\place\country,quoted_status\place\country_code,quoted_status\place\full_name,quoted_status\place\id,quoted_status\place\name,quoted_status\place\place_type,quoted_status\place\url,quoted_status\possibly_sensitive,quoted_status\quote_count,quoted_status\quoted_status_id,quoted_status\quoted_status_id_str,quoted_status\reply_count,quoted_status\retweet_count,quoted_status\retweeted,quoted_status\scopes\followers,quoted_status\source,quoted_status\text,quoted_status\truncated,quoted_status\user\contributors_enabled,quoted_status\user\created_at,quoted_status\user\default_profile,quoted_status\user\default_profile_image,quoted_status\user\description,quoted_status\user\favourites_count,quoted_status\user\follow_request_sent,quoted_status\user\followers_count,quoted_status\user\following,quoted_status\user\friends_count,quoted_status\user\geo_enabled,quoted_status\user\id,quoted_status\user\id_str,quoted_status\user\is_translator,quoted_status\user\lang,quoted_status\user\listed_count,quoted_status\user\location,quoted_status\user\name,quoted_status\user\notifications,quoted_status\user\profile_background_color,quoted_status\user\profile_background_image_url,quoted_status\user\profile_background_image_url_https,quoted_status\user\profile_background_tile,quoted_status\user\profile_banner_url,quoted_status\user\profile_image_url,quoted_status\user\profile_image_url_https,quoted_status\user\profile_link_color,quoted_status\user\profile_sidebar_border_color,quoted_status\user\profile_sidebar_fill_color,quoted_status\user\profile_text_color,quoted_status\user\profile_use_background_image,quoted_status\user\protected,quoted_status\user\screen_name,quoted_status\user\statuses_count,quoted_status\user\time_zone,quoted_status\user\translator_type,quoted_status\user\url,quoted_status\user\utc_offset,quoted_status\user\verified,quoted_status_id,quoted_status_id_str,quoted_status_permalink\display,quoted_status_permalink\expanded,quoted_status_permalink\url,reply_count,retweet_count,retweeted,source,text,truncated,user\contributors_enabled,user\created_at,user\default_profile,user\default_profile_image,user\description,user\favourites_count,user\follow_request_sent,user\followers_count,user\following,user\friends_count,user\geo_enabled,user\id,user\id_str,user\is_translator,user\lang,user\listed_count,user\location,user\name,user\notifications,user\profile_background_color,user\profile_background_image_url,user\profile_background_image_url_https,user\profile_background_tile,user\profile_banner_url,user\profile_image_url,user\profile_image_url_https,user\profile_link_color,user\profile_sidebar_border_color,user\profile_sidebar_fill_color,user\profile_text_color,user\profile_use_background_image,user\protected,user\screen_name,user\statuses_count,user\time_zone,user\translator_type,user\url,user\utc_offset,user\verified
156,156,9.16642E+17,209,k laughing out loud obviously i was full of rage and angst cos of the train fault https://t.co/mujnga7fax,negative,0.731514871,subjective,1,161,0,,,,,Sat Oct 07 12:30:53 +0000 2017,"[0, 67]",[],,[],"[{'url': 'https://t.co/MUjNGA7faX', 'expanded_url': 'https://twitter.com/yakacat/status/916605468599971841', 'display_url': 'twitter.com/yakacat/status…', 'indices': [68, 91]}]",[],,,,,,,,,,0,FALSE,low,,,,9.16642E+17,9.16642E+17,,,,,,TRUE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,FALSE,0,,,Sat Oct 07 10:05:48 +0000 2017,,[],,[],[],"[{'screen_name': 'SMRT_Singapore', 'name': 'SMRT Corporation', 'id': 307781209, 'id_str': '307781209', 'indices': [93, 108]}]",,,,,,,,,,0,FALSE,low,,9.17E+17,9.17E+17,,,,,,FALSE,en,,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,0,0,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CLOSE THE DOORS TO THE TRAIN AT RAFFLES PLACE BOUND FOR MARINA SOUTH PIER!!!!!!!!!!!!!!!!!!! @SMRT_Singapore,FALSE,FALSE,Sun Jul 06 18:10:44 +0000 2014,FALSE,FALSE,baby gorl struggs to func,1571,,66,,147,TRUE,2608018430,2608018430,FALSE,en,2,,𝕒 💐,,FCF9FB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/2608018430/1526329823,http://pbs.twimg.com/profile_images/1065016938416369664/EsN9qtDp_normal.jpg,https://pbs.twimg.com/profile_images/1065016938416369664/EsN9qtDp_normal.jpg,FAC555,FFFFFF,DDEEF6,333333,TRUE,FALSE,ketbread,2301,,regular,http://c0rrigible.tumblr.com,,FALSE,9.17E+17,9.17E+17,twitter.com/yakacat/status…,https://twitter.com/yakacat/status/916605468599971841,https://t.co/MUjNGA7faX,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",k lol obviously i was full of rage and angst cos of the train fault https://t.co/MUjNGA7faX,FALSE,FALSE,Sun Jul 06 18:10:44 +0000 2014,FALSE,FALSE,baby gorl struggs to func,1571,,66,,147,TRUE,2608018430,2608018430,FALSE,en,2,,Danielle Fletcher,,FCF9FB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/2608018430/1526329823,http://pbs.twimg.com/profile_images/1065016938416369664/EsN9qtDp_normal.jpg,https://pbs.twimg.com/profile_images/1065016938416369664/EsN9qtDp_normal.jpg,FAC555,FFFFFF,DDEEF6,333333,TRUE,FALSE,Danielle Fletcher,2301,,regular,http://c0rrigible.tumblr.com,,FALSE
157,157,9.16634E+17,210,train fault again! :loudly_crying_face::loudly_crying_face::loudly_crying_face: free bus got lost!! what the hell! :unamused_face::unamused_face::unamused_face:,negative,0.940283418,objective,0.931392524,162,0,,,,,Sat Oct 07 11:59:17 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.16634E+17,9.16634E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Train fault again! 😭😭😭 free bus got lost!! Wth! 😒😒😒,FALSE,FALSE,Sun Jul 01 10:23:19 +0000 2012,FALSE,FALSE,,903,,56,,399,TRUE,623623843,623623843,FALSE,en,0,Singapura,Kayla Mills,,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/623623843/1446309649,http://pbs.twimg.com/profile_images/542315784848949248/Kttaegmd_normal.jpeg,https://pbs.twimg.com/profile_images/542315784848949248/Kttaegmd_normal.jpeg,F5ABB5,181A1E,252429,666666,TRUE,FALSE,Kayla Mills,355,,none,,,FALSE
158,158,9.16623E+17,211,train fault always happens when i need to travel from point a to b zz,negative,0.937772453,subjective,0.99990037,163,0,,,,,Sat Oct 07 11:15:32 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.16623E+17,9.16623E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",train fault always happens when i need to travel from point A to B zz,FALSE,FALSE,Sun Dec 18 00:36:16 +0000 2011,FALSE,FALSE,• a smile can hide so much pain • ⇨ great things never came from comfort zones ⇦,879,,251,,274,TRUE,439613441,439613441,FALSE,en,1,Singapore,Elizabeth Kim,,0,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/439613441/1439527691,http://pbs.twimg.com/profile_images/696158909711552512/dR-IkdxC_normal.jpg,https://pbs.twimg.com/profile_images/696158909711552512/dR-IkdxC_normal.jpg,F5ABB5,0,0,0,FALSE,FALSE,Elizabeth Kim,8917,,none,,,FALSE
159,159,9.16616E+17,212,train breakdown again?,neutral,0.772679389,subjective,0.835051326,164,0,,,,,Sat Oct 07 10:48:17 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.16616E+17,9.16616E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Train breakdown again?,FALSE,FALSE,Thu May 28 04:52:40 +0000 2009,TRUE,FALSE,• A laughter or two • Welcome to my zoo • Rhyme for a dime • #SGfootball lost in time • ♐️ • #LoveFootballLoveAll™ •,10892,,1138,,391,TRUE,43050247,43050247,FALSE,en,25,"Commonwealth, Temasek",Martin Johnson,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/43050247/1538813008,http://pbs.twimg.com/profile_images/1068814092108914689/4U5THgww_normal.jpg,https://pbs.twimg.com/profile_images/1068814092108914689/4U5THgww_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Martin Johnson,119489,,none,,,FALSE
160,160,9.16605E+17,213,"i feel bad huhu. i'm late, koya is already at the meeting place. 30minutes pa tong my flight. taena kasi ng train eh. kakatantrums",negative,0.936980665,subjective,1,166,0,,,,,Sat Oct 07 10:02:39 +0000 2017,,[],,[],[],[],,,,,,,,,,3,FALSE,low,,,,9.16605E+17,9.16605E+17,,,,,,FALSE,tl,[{'tag': None}],,"[[[103.817833, 1.334355], [103.817833, 1.432041], [103.931418, 1.432041], [103.931418, 1.334355]]]",Polygon,Singapore,SG,"North-East Region, Singapore",5f1f473ed6455f55,North-East Region,admin,https://api.twitter.com/1.1/geo/id/5f1f473ed6455f55.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I feel bad huhu. Late nanaman ako, tapos si Koya andun na sa meeting place. 30minutes pa tong byahe ko. Taena kasi ng train eh. Kakatantrums",FALSE,FALSE,Sat Nov 13 13:08:19 +0000 2010,FALSE,FALSE,I like nonsense- it wakes up the brain cells.,2547,,513,,343,TRUE,215264967,215264967,FALSE,en,4,,James Contreras,,F5B105,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/215264967/1350715525,http://pbs.twimg.com/profile_images/894445466053599232/lw26a-wA_normal.jpg,https://pbs.twimg.com/profile_images/894445466053599232/lw26a-wA_normal.jpg,916F0A,EBB667,EBE015,73300B,TRUE,FALSE,James Contreras,17307,,none,,,FALSE
161,161,9.16529E+17,214,got so suay anot? went compass one to get lunch. now im stuck due to train fault.,negative,0.995290041,objective,0.999427106,167,0,,,,,Sat Oct 07 05:02:34 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.16529E+17,9.16529E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.817833, 1.334355], [103.817833, 1.432041], [103.931418, 1.432041], [103.931418, 1.334355]]]",Polygon,Singapore,SG,"North-East Region, Singapore",5f1f473ed6455f55,North-East Region,admin,https://api.twitter.com/1.1/geo/id/5f1f473ed6455f55.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Got so suay anot? Went compass one to get lunch. Now im stuck due to train fault.,FALSE,FALSE,Tue Mar 24 15:48:44 +0000 2009,FALSE,FALSE,,13,,59,,35,TRUE,26260849,26260849,FALSE,en,0,Singapore,Caleb Fisher,,F5EBF5,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,,http://pbs.twimg.com/profile_images/2742252394/2ff5f62884b14750feea988504f0e612_normal.png,https://pbs.twimg.com/profile_images/2742252394/2ff5f62884b14750feea988504f0e612_normal.png,381038,0F000F,858585,80108,TRUE,FALSE,Caleb Fisher,12687,,none,,,FALSE
162,162,9.1552E+17,215,"train fault btwn ckk &amp; jre. at least is interesting to see train launch frm bishan depot,coming to bishan nb platform in the opp direction.",neutral,0.788533509,subjective,0.776815487,169,0,,,,,Wed Oct 04 10:10:33 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.1552E+17,9.1552E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.817833, 1.334355], [103.817833, 1.432041], [103.931418, 1.432041], [103.931418, 1.334355]]]",Polygon,Singapore,SG,"North-East Region, Singapore",5f1f473ed6455f55,North-East Region,admin,https://api.twitter.com/1.1/geo/id/5f1f473ed6455f55.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Train fault btwn CKK &amp; JRE. At least is interesting to see train launch frm bishan depot,coming to Bishan NB platform in the Opp direction.",FALSE,FALSE,Sun Mar 15 17:42:34 +0000 2009,FALSE,FALSE,"Wong Han Siang｜黄瀚翔 - RTS/MRT(SBST/DTL)Communication Systems Technical Officer/Asst Engineer who is a Blogger,Photography Hobbyist,Vehicular & Tech Enthusiast",105,,317,,593,TRUE,24555731,24555731,FALSE,en,34,"Singapore, Singapore",Melissa Harrell,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/24555731/1515675137,http://pbs.twimg.com/profile_images/1054338417104953345/yXQsqjn6_normal.jpg,https://pbs.twimg.com/profile_images/1054338417104953345/yXQsqjn6_normal.jpg,1B95E0,FFFFFF,E6F6F9,3.80E+02,TRUE,FALSE,Melissa Harrell,16528,,none,http://www.speedknight.com,,FALSE
163,163,9.15385E+17,216,went out extra early today for work and wow late again thanks ah train delays,negative,0.838020861,subjective,0.999876542,170,0,,,,,Wed Oct 04 01:14:46 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.15385E+17,9.15385E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Went out extra early today for work and wow late again thanks ah train delays,FALSE,FALSE,Sat Feb 25 23:00:46 +0000 2012,FALSE,FALSE,here or there,579,,329,,195,TRUE,503673561,503673561,FALSE,en,1,65,Lindsay Werner,,E57BEB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/503673561/1406562019,http://pbs.twimg.com/profile_images/1040031950726094850/0qs8YMZA_normal.jpg,https://pbs.twimg.com/profile_images/1040031950726094850/0qs8YMZA_normal.jpg,B811D9,FFFFFF,DDEEF6,333333,TRUE,FALSE,Lindsay Werner,34986,,none,http://www.instagram.com/fatinbtrsyia,,FALSE
164,164,9.15373E+17,217,train delayed again and i'm gonna be late for work,negative,0.852966666,subjective,0.999999995,171,0,,,,,Wed Oct 04 00:26:33 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.15373E+17,9.15373E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.89217, 1.301577], [103.89217, 1.440937], [104.085567, 1.440937], [104.085567, 1.301577]]]",Polygon,Singapore,SG,"East Region, Singapore",6635b2fcebd13c64,East Region,admin,https://api.twitter.com/1.1/geo/id/6635b2fcebd13c64.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Train delayed again and I'm gonna be late for work,FALSE,FALSE,Sat Aug 24 04:07:22 +0000 2013,FALSE,FALSE,20 🇯🇵+🇸🇬,12542,,132,,263,TRUE,1695459258,1695459258,FALSE,en,0,Singapore,Barbara Thompson,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,,http://pbs.twimg.com/profile_images/1011598921863499777/suNooL_q_normal.jpg,https://pbs.twimg.com/profile_images/1011598921863499777/suNooL_q_normal.jpg,0,0,DDEEF6,333333,TRUE,FALSE,Barbara Thompson,8308,,none,https://www.instagram.com/k.imiiko,,FALSE
165,165,9.15088E+17,218,fucked up sia train fault at this timing,negative,0.963472486,subjective,0.999979996,172,0,,,,,Tue Oct 03 05:36:49 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.15088E+17,9.15088E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fucked up sia train fault at this timing,FALSE,FALSE,Sun Dec 18 00:36:16 +0000 2011,FALSE,FALSE,• a smile can hide so much pain • ⇨ great things never came from comfort zones ⇦,879,,251,,274,TRUE,439613441,439613441,FALSE,en,1,Singapore,Suzanne Levy,,0,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/439613441/1439527691,http://pbs.twimg.com/profile_images/696158909711552512/dR-IkdxC_normal.jpg,https://pbs.twimg.com/profile_images/696158909711552512/dR-IkdxC_normal.jpg,F5ABB5,0,0,0,FALSE,FALSE,Suzanne Levy,8917,,none,,,FALSE
166,166,9.14377E+17,219,your mother's cunt is it train breakdown djshdndjdx,negative,0.967284679,subjective,1,174,0,,,,,Sun Oct 01 06:29:47 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.14377E+17,9.14377E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.605441, 1.166389], [103.605441, 1.435746], [103.801598, 1.435746], [103.801598, 1.166389]]]",Polygon,Singapore,SG,"West Region, Singapore",0b37664066a8962a,West Region,admin,https://api.twitter.com/1.1/geo/id/0b37664066a8962a.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kimak is it train breakdown djshdndjdx,FALSE,FALSE,Thu May 26 10:17:29 +0000 2011,FALSE,FALSE,i tweet irrelevant quality content | ig: @Timothy_Bon,13022,,573,,240,TRUE,305506246,305506246,FALSE,en,2,Singapore,Margaret Bailey,,2B2816,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/305506246/1506002787,http://pbs.twimg.com/profile_images/947953713288658944/AxAIAJZE_normal.jpg,https://pbs.twimg.com/profile_images/947953713288658944/AxAIAJZE_normal.jpg,94570C,FFFFFF,2B2816,89B5A2,TRUE,FALSE,Margaret Bailey,48233,,none,http://ask.fm/TimothyBonBon,,FALSE
167,167,9.1354E+17,221,pardon? train fault again? :persevering_face:,negative,0.712997079,subjective,0.997034832,176,0,,,,,Thu Sep 28 23:04:33 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.1354E+17,9.1354E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pardon? Train fault again? 😣,FALSE,FALSE,Sat May 21 04:21:18 +0000 2011,FALSE,FALSE,Random thoughts from a strange person.,222,,30,,96,TRUE,302409845,302409845,FALSE,en,6,Singapore,Gerald Cruz,,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/302409845/1512051393,http://pbs.twimg.com/profile_images/1779239302/image_normal.jpg,https://pbs.twimg.com/profile_images/1779239302/image_normal.jpg,FF0000,65B0DA,7AC3EE,3D1957,TRUE,FALSE,Gerald Cruz,2761,,none,,,FALSE
